Topic,Topic_Name,Probability
-1,-1_player_fixed_map_item,[2.56627278e-01 2.33575413e-04 6.90244030e-03 7.04388850e-04]
0,0_fixed_player_map_change,[3.75140134e-01 6.86982725e-05 1.48587886e-03 1.35332838e-04]
-1,-1_player_fixed_map_item,[7.70638799e-01 4.91630158e-04 8.68729329e-03 9.22537620e-04]
-1,-1_player_fixed_map_item,[7.82807330e-01 5.00282341e-04 8.83977325e-03 9.38577391e-04]
0,0_fixed_player_map_change,[4.87960039e-01 3.94835348e-04 1.98522940e-02 1.41237188e-03]
0,0_fixed_player_map_change,[5.00745082e-01 4.00091022e-04 6.60295981e-03 7.25114775e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.03010398e-308 6.35603470e-307 6.89580869e-308]
0,0_fixed_player_map_change,[2.85654802e-01 2.72565968e-04 1.14062370e-02 1.14231606e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.26760470e-308 7.37365389e-307 8.05303792e-308]
0,0_fixed_player_map_change,[9.84613341e-01 5.29381483e-04 1.34157533e-02 1.44152389e-03]
0,0_fixed_player_map_change,[3.93269129e-01 3.46088186e-04 1.22810714e-02 1.09540271e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.77989060e-308 1.24257176e-306 1.34701701e-307]
0,0_fixed_player_map_change,[7.38031330e-01 4.24634968e-04 2.17323697e-02 1.52954357e-03]
0,0_fixed_player_map_change,[1.00000000e+000 3.94718177e-308 5.40217427e-307 6.11789241e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.94717443e-308 5.40208580e-307 6.11779754e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.94734950e-308 5.40199193e-307 6.11753464e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.94737195e-308 5.40191977e-307 6.11743022e-308]
-1,-1_player_fixed_map_item,[9.12908898e-01 5.19018515e-04 2.10213962e-02 1.46771822e-03]
-1,-1_player_fixed_map_item,[3.44563698e-01 1.92859554e-04 8.52916544e-03 5.94426708e-04]
0,0_fixed_player_map_change,[0.41417136 0.00049602 0.02109014 0.0023771 ]
0,0_fixed_player_map_change,[0.20740999 0.00025334 0.0039395  0.00044366]
0,0_fixed_player_map_change,[4.96421815e-01 4.30789041e-04 6.65915964e-03 7.52828498e-04]
0,0_fixed_player_map_change,[0.36837689 0.00048673 0.02062509 0.00248574]
0,0_fixed_player_map_change,[1.00000000e+000 4.27368914e-308 6.59575897e-307 7.46626684e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.27341363e-308 6.59627149e-307 7.46634306e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.93507733e-308 1.06679598e-306 9.71845077e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.80866339e-308 1.74484732e-306 1.53358457e-307]
-1,-1_player_fixed_map_item,[9.05192158e-02 9.68555137e-05 2.98710296e-03 2.94262171e-04]
-1,-1_player_fixed_map_item,[8.88998441e-02 9.54901772e-05 2.94391307e-03 2.90147598e-04]
0,0_fixed_player_map_change,[0.39876643 0.00047371 0.01257454 0.0013404 ]
0,0_fixed_player_map_change,[8.35175013e-01 7.83302256e-04 1.96272525e-02 2.09482051e-03]
0,0_fixed_player_map_change,[9.86493193e-01 4.55841009e-04 1.17602844e-02 1.29068119e-03]
0,0_fixed_player_map_change,[0.21156275 0.00022478 0.00596726 0.00059031]
-1,-1_player_fixed_map_item,[8.57495009e-01 5.94728481e-04 1.75849361e-02 1.56618035e-03]
-1,-1_player_fixed_map_item,[4.66391643e-01 2.54866060e-04 1.36420018e-02 7.94220628e-04]
-1,-1_player_fixed_map_item,[0.39152137 0.00042159 0.01289206 0.00127577]
-1,-1_player_fixed_map_item,[9.01876049e-02 9.67457299e-05 2.97002676e-03 2.93011404e-04]
0,0_fixed_player_map_change,[8.97411251e-01 4.19368190e-04 1.21283602e-02 1.09997178e-03]
-1,-1_player_fixed_map_item,[7.45681475e-01 6.99907541e-04 1.73696051e-02 1.86667597e-03]
-1,-1_player_fixed_map_item,[1.19118630e-01 7.28669370e-05 3.74537649e-03 2.38730452e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.80627485e-308 1.83375369e-306 1.56054884e-307]
-1,-1_player_fixed_map_item,[3.43580233e-01 2.61035906e-04 7.86967777e-03 6.72638548e-04]
-1,-1_player_fixed_map_item,[0.3012441  0.00032019 0.01004738 0.00097716]
-1,-1_player_fixed_map_item,[0.30044789 0.00031973 0.01003101 0.00097576]
0,0_fixed_player_map_change,[7.18306096e-01 4.89392351e-04 1.45625508e-02 1.29135386e-03]
-1,-1_player_fixed_map_item,[1.36579269e-01 8.20156967e-05 3.41616679e-03 2.37028824e-04]
-1,-1_player_fixed_map_item,[6.76987466e-01 6.26111272e-04 1.74914955e-02 1.71006839e-03]
-1,-1_player_fixed_map_item,[2.85599715e-01 2.59387498e-04 7.02171578e-03 7.27017053e-04]
0,0_fixed_player_map_change,[9.83914673e-01 6.04065414e-04 1.04478329e-02 1.13794280e-03]
0,0_fixed_player_map_change,[9.19285119e-01 5.82039068e-04 1.00790915e-02 1.09755141e-03]
0,0_fixed_player_map_change,[9.68262986e-01 8.46979330e-04 2.82245481e-02 2.66548619e-03]
-1,-1_player_fixed_map_item,[8.20324864e-01 4.83981727e-04 2.42879191e-02 1.45986625e-03]
-1,-1_player_fixed_map_item,[8.82876605e-01 5.12667174e-04 2.52958361e-02 1.55553974e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.93504403e-308 1.06679734e-306 9.71865450e-308]
-1,-1_player_fixed_map_item,[4.96280914e-01 2.92597646e-04 5.57017764e-03 5.62541690e-04]
-1,-1_player_fixed_map_item,[5.01048670e-01 2.95131381e-04 5.61264384e-03 5.66951933e-04]
0,0_fixed_player_map_change,[3.22363199e-01 3.03278630e-04 8.06159701e-03 8.77886169e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.13092210e-308 7.20826841e-307 7.70697833e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.12748138e-308 7.20703435e-307 7.70446503e-308]
0,0_fixed_player_map_change,[0.6958532  0.00079089 0.02031463 0.0021929 ]
0,0_fixed_player_map_change,[1.00000000e+000 4.93505404e-308 1.06677764e-306 9.71844922e-308]
0,0_fixed_player_map_change,[6.70032217e-01 4.37534788e-04 8.03283939e-03 8.57161029e-04]
0,0_fixed_player_map_change,[6.65350047e-01 4.36022446e-04 7.99965233e-03 8.54933441e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.92569494e-308 2.43281562e-306 1.57845932e-307]
-1,-1_player_fixed_map_item,[4.82899275e-01 3.83343410e-04 1.47705118e-02 1.24696360e-03]
0,0_fixed_player_map_change,[0.95656028 0.00102696 0.02340348 0.00271959]
0,0_fixed_player_map_change,[1.00000000e+000 4.18898803e-308 7.81493012e-307 8.34751456e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.18794016e-308 7.80768264e-307 8.34326752e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.18932362e-308 7.81283612e-307 8.34663511e-308]
0,0_fixed_player_map_change,[9.03715898e-01 8.84236645e-04 2.25985325e-02 2.49139246e-03]
0,0_fixed_player_map_change,[3.45306962e-01 2.98418373e-04 1.49146416e-02 1.06994113e-03]
0,0_fixed_player_map_change,[4.38765701e-01 3.44436661e-04 5.56404991e-03 6.15947331e-04]
0,0_fixed_player_map_change,[4.12061661e-01 3.28444020e-04 5.30066671e-03 5.86937990e-04]
0,0_fixed_player_map_change,[4.12690203e-01 3.26720212e-04 5.27725767e-03 5.84087576e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.28977228e-308 7.65962367e-307 8.36176863e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.29086684e-308 7.66363331e-307 8.36784127e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.29010487e-308 7.66029961e-307 8.36467585e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.05494533e-308 6.79288361e-307 7.24603985e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.05529596e-308 6.79360042e-307 7.24774017e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.05288739e-308 6.78470520e-307 7.23753368e-308]
-1,-1_player_fixed_map_item,[8.13416787e-02 4.71718139e-05 8.88025229e-04 9.03943879e-05]
-1,-1_player_fixed_map_item,[5.90449746e-01 4.28695616e-04 9.60787093e-03 9.50767427e-04]
-1,-1_player_fixed_map_item,[5.85990473e-01 4.26219752e-04 9.54936198e-03 9.45237006e-04]
0,0_fixed_player_map_change,[7.92536982e-01 4.49639067e-04 8.42452320e-03 9.00486444e-04]
-1,-1_player_fixed_map_item,[0.62445794 0.00062935 0.01612754 0.00173043]
-1,-1_player_fixed_map_item,[3.68229659e-01 3.56354461e-04 9.05292421e-03 9.50517598e-04]
0,0_fixed_player_map_change,[1.00000000e+000 5.01683198e-308 2.77585567e-306 1.52457785e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.99835353e-308 2.89802077e-306 1.54053758e-307]
-1,-1_player_fixed_map_item,[9.10562635e-01 4.94744819e-04 2.73935119e-02 1.74304349e-03]
-1,-1_player_fixed_map_item,[6.95717187e-01 4.43113585e-04 1.32885898e-02 1.17259934e-03]
0,0_fixed_player_map_change,[1.00000000e+000 5.01469567e-308 2.80826121e-306 1.52751368e-307]
-1,-1_player_fixed_map_item,[6.82565096e-01 6.32239100e-04 1.64683774e-02 1.69272625e-03]
0,0_fixed_player_map_change,[0.44837832 0.00047587 0.0124217  0.00126908]
0,0_fixed_player_map_change,[9.59207291e-01 6.95606081e-04 3.79884402e-02 2.10866270e-03]
-1,-1_player_fixed_map_item,[1.34231199e-01 1.20175969e-04 3.17747063e-03 3.29902068e-04]
0,0_fixed_player_map_change,[4.07610129e-01 6.83718312e-05 1.47875357e-03 1.34685011e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.38264601e-308 1.29623244e-306 1.15499375e-307]
0,0_fixed_player_map_change,[8.32088191e-01 6.78109105e-04 1.06623239e-02 1.18451099e-03]
0,0_fixed_player_map_change,[9.30045692e-01 7.01694676e-04 1.10278893e-02 1.22469110e-03]
-1,-1_player_fixed_map_item,[2.78604549e-01 2.77173923e-04 7.63921995e-03 7.58786451e-04]
-1,-1_player_fixed_map_item,[3.00672393e-01 2.83329092e-04 7.65649310e-03 8.03017480e-04]
-1,-1_player_fixed_map_item,[4.64811153e-01 2.99912469e-04 1.53989577e-02 1.02208109e-03]
-1,-1_player_fixed_map_item,[7.26029622e-01 3.97816215e-04 1.99408644e-02 1.40184325e-03]
-1,-1_player_fixed_map_item,[5.57945559e-01 2.86819999e-04 5.10801559e-03 5.32045923e-04]
-1,-1_player_fixed_map_item,[5.57043722e-01 2.85269473e-04 5.08681156e-03 5.29399483e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.26856659e-308 7.33169731e-307 7.99821151e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.26875989e-308 7.35011949e-307 8.01646935e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.10424710e-308 6.80269115e-307 7.41729601e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.10686161e-308 6.80461409e-307 7.42265872e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.80879902e-308 1.20880943e-306 1.35536998e-307]
0,0_fixed_player_map_change,[9.06794587e-01 6.53777706e-04 1.90629094e-02 1.65615897e-03]
0,0_fixed_player_map_change,[9.49805058e-01 2.69677764e-04 4.33853578e-03 4.81995714e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.10468558e-308 6.60462234e-307 7.33549377e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.78739141e-308 1.90432515e-306 1.94548728e-307]
0,0_fixed_player_map_change,[9.10195714e-01 3.82827064e-04 1.52215647e-02 1.55167322e-03]
0,0_fixed_player_map_change,[7.81635286e-01 5.43325332e-04 9.79104889e-03 1.06441908e-03]
0,0_fixed_player_map_change,[7.81619397e-01 5.44492555e-04 9.80407439e-03 1.06611578e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.80505494e-308 1.84428586e-306 1.56170239e-307]
-1,-1_player_fixed_map_item,[7.96311885e-01 5.05551375e-04 2.81299456e-02 1.79534473e-03]
0,0_fixed_player_map_change,[9.43858337e-01 9.14843269e-04 5.24384529e-02 2.78836730e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.25708474e-308 7.30364540e-307 7.96186370e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.26142295e-308 7.31437802e-307 7.97714924e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.25529496e-308 7.29547997e-307 7.94363419e-308]
-1,-1_player_fixed_map_item,[5.54156469e-01 3.79627098e-04 6.43385711e-03 6.83723323e-04]
-1,-1_player_fixed_map_item,[5.55060048e-01 3.81030094e-04 6.45532764e-03 6.86075890e-04]
-1,-1_player_fixed_map_item,[5.55867303e-01 3.81535451e-04 6.46366526e-03 6.86977925e-04]
0,0_fixed_player_map_change,[0.17725471 0.00026521 0.00363565 0.00041195]
0,0_fixed_player_map_change,[0.31622057 0.00036166 0.00495544 0.00056137]
0,0_fixed_player_map_change,[0.3081024  0.00035749 0.00489837 0.0005549 ]
0,0_fixed_player_map_change,[4.68231155e-01 3.89146369e-04 6.29212479e-03 6.96508520e-04]
-1,-1_player_fixed_map_item,[8.62490748e-01 5.78141526e-04 9.51489815e-03 1.03330675e-03]
0,0_fixed_player_map_change,[0.9700075  0.00102048 0.02608368 0.00288834]
-1,-1_player_fixed_map_item,[5.01314579e-01 2.64559613e-04 4.61697057e-03 4.90348248e-04]
-1,-1_player_fixed_map_item,[5.62571357e-01 2.98732606e-04 5.26230472e-03 5.53021998e-04]
0,0_fixed_player_map_change,[9.07051948e-01 3.64812730e-04 6.47234762e-03 6.89191587e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.17535074e-308 7.42270370e-307 7.89590319e-308]
0,0_fixed_player_map_change,[9.61883727e-01 1.66290211e-04 2.96747929e-03 3.23680655e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.29143023e-308 7.65667463e-307 8.35251255e-308]
0,0_fixed_player_map_change,[1.00000000e+000 5.18396696e-308 2.13813617e-306 2.53803648e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.20192558e-308 7.57388547e-307 7.98928491e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.20087599e-308 7.55840302e-307 7.97433638e-308]
0,0_fixed_player_map_change,[6.49510754e-01 3.76702399e-04 6.61965258e-03 7.14102859e-04]
0,0_fixed_player_map_change,[6.61130016e-01 3.83337782e-04 6.73868677e-03 7.27170205e-04]
0,0_fixed_player_map_change,[0.67274075 0.00086234 0.03585136 0.00439851]
0,0_fixed_player_map_change,[1.00000000e+000 4.29109035e-308 7.53422170e-307 8.12590105e-308]
0,0_fixed_player_map_change,[5.94405099e-01 3.63806252e-04 6.37418521e-03 6.86784461e-04]
0,0_fixed_player_map_change,[8.92015385e-01 4.44596963e-04 8.04028951e-03 8.45747501e-04]
0,0_fixed_player_map_change,[9.29999275e-01 4.11251874e-04 7.44478710e-03 7.83375434e-04]
-1,-1_player_fixed_map_item,[7.14603083e-01 4.13337961e-04 1.80946005e-02 1.25273796e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.13938699e-308 7.23281825e-307 7.72965341e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.13677131e-308 7.21708467e-307 7.71472976e-308]
0,0_fixed_player_map_change,[9.51671547e-01 2.16110144e-04 4.02843705e-03 4.19648406e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.27860874e-308 7.96956442e-307 8.30537267e-308]
-1,-1_player_fixed_map_item,[2.41971914e-01 2.18706277e-04 3.42282691e-03 3.72992646e-04]
-1,-1_player_fixed_map_item,[2.54128398e-01 2.27778160e-04 3.56749466e-03 3.88727541e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.09748303e-308 6.58612761e-307 7.31277976e-308]
0,0_fixed_player_map_change,[8.33659015e-01 3.42548185e-04 5.50635996e-03 6.11472920e-04]
-1,-1_player_fixed_map_item,[9.21406105e-01 6.01013287e-04 3.06753230e-02 2.03403382e-03]
-1,-1_player_fixed_map_item,[8.41589072e-01 5.50170960e-04 2.83283473e-02 1.85952664e-03]
0,0_fixed_player_map_change,[8.89066722e-01 5.25824415e-04 2.30727542e-02 1.64056001e-03]
-1,-1_player_fixed_map_item,[4.38762111e-01 3.23209857e-04 7.30691171e-03 7.27366321e-04]
-1,-1_player_fixed_map_item,[6.75107719e-01 5.17790391e-04 1.16011060e-02 1.16361405e-03]
0,0_fixed_player_map_change,[9.60938996e-01 5.73999182e-04 2.48138020e-02 1.78416841e-03]
-1,-1_player_fixed_map_item,[2.16401452e-01 1.33922740e-04 8.27219821e-03 4.94995403e-04]
-1,-1_player_fixed_map_item,[8.10893588e-01 4.86812207e-04 2.07890720e-02 1.52079042e-03]
0,0_fixed_player_map_change,[7.16791378e-01 5.80338196e-04 2.77379729e-02 1.85963394e-03]
0,0_fixed_player_map_change,[4.82902933e-01 4.41632077e-04 2.70959394e-02 1.37917248e-03]
0,0_fixed_player_map_change,[8.55335520e-01 5.85480062e-04 2.63423789e-02 1.92400719e-03]
0,0_fixed_player_map_change,[4.96284880e-01 4.01163080e-04 1.90713619e-02 1.35138625e-03]
-1,-1_player_fixed_map_item,[1.36642088e-01 8.63430263e-05 5.46671444e-03 2.74673500e-04]
-1,-1_player_fixed_map_item,[7.15083532e-01 4.46288933e-04 1.84797083e-02 1.37472079e-03]
-1,-1_player_fixed_map_item,[9.09350879e-01 5.28276376e-04 2.67744837e-02 1.83165173e-03]
-1,-1_player_fixed_map_item,[8.57706317e-01 6.06354274e-04 1.93657389e-02 1.60550641e-03]
0,0_fixed_player_map_change,[9.27591211e-01 5.80493693e-04 1.76368017e-02 1.53765690e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.38029215e-308 1.30019551e-306 1.15470480e-307]
-1,-1_player_fixed_map_item,[4.45173102e-01 3.29929140e-04 1.00506315e-02 8.79985539e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.80896403e-308 1.74368907e-306 1.53402185e-307]
-1,-1_player_fixed_map_item,[4.46484582e-01 3.16126507e-04 1.73037891e-02 1.02471001e-03]
0,0_fixed_player_map_change,[0.78348187 0.00080912 0.02097054 0.00226074]
-1,-1_player_fixed_map_item,[9.33318506e-01 2.06878730e-04 6.34160954e-03 5.49172456e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.61379357e-308 1.14752472e-306 1.22299539e-307]
0,0_fixed_player_map_change,[1.00000000e+000 4.38309072e-308 1.29572059e-306 1.15553284e-307]
-1,-1_player_fixed_map_item,[8.58393015e-01 5.34774801e-04 3.03822896e-02 1.89170912e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.81020267e-308 1.21134756e-306 1.35746259e-307]
0,0_fixed_player_map_change,[3.56147322e-01 3.10406785e-04 1.63247077e-02 9.97552668e-04]
0,0_fixed_player_map_change,[9.73948311e-01 9.05467125e-04 2.27175159e-02 2.42870582e-03]
-1,-1_player_fixed_map_item,[4.79544466e-01 2.93147209e-04 1.42724986e-02 9.78636603e-04]
0,0_fixed_player_map_change,[1.00000000e+000 3.82560523e-308 5.81447523e-307 6.33303723e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.82453470e-308 5.81169481e-307 6.32977275e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.82496395e-308 5.81315950e-307 6.33127938e-308]
0,0_fixed_player_map_change,[7.86948359e-01 4.49288608e-04 6.95297978e-03 7.60040531e-04]
0,0_fixed_player_map_change,[9.17175103e-01 4.78102811e-04 7.39920834e-03 8.08827459e-04]
0,0_fixed_player_map_change,[7.03389605e-01 4.73962565e-04 7.33806433e-03 8.02353368e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.13692659e-308 7.48296582e-307 8.11862234e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.13604589e-308 7.48555859e-307 8.12319216e-308]
0,0_fixed_player_map_change,[1.00000000e+000 4.13681871e-308 7.48046622e-307 8.11725797e-308]
0,0_fixed_player_map_change,[6.52900665e-01 3.63699755e-04 1.30535125e-02 1.15795793e-03]
0,0_fixed_player_map_change,[8.69372361e-01 8.68363842e-04 2.22246596e-02 2.45019856e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.25058442e-308 1.22073336e-306 1.06751235e-307]
-1,-1_player_fixed_map_item,[3.31477677e-01 2.49938986e-04 7.41239715e-03 6.36095357e-04]
-1,-1_player_fixed_map_item,[9.26635173e-02 6.73895447e-05 1.92331193e-03 1.74823201e-04]
0,0_fixed_player_map_change,[9.06075979e-01 4.86015986e-04 2.18915173e-02 1.48431105e-03]
0,0_fixed_player_map_change,[9.75500594e-01 5.99226934e-04 2.22201144e-02 1.68006458e-03]
-1,-1_player_fixed_map_item,[5.63688815e-01 3.86808414e-04 6.54986935e-03 6.96246647e-04]
-1,-1_player_fixed_map_item,[5.63412261e-01 3.86731443e-04 6.54839208e-03 6.96098374e-04]
0,0_fixed_player_map_change,[0.95841293 0.0010416  0.02375231 0.00275983]
-1,-1_player_fixed_map_item,[5.07619228e-01 3.70021653e-04 6.74440803e-03 6.45483851e-04]
-1,-1_player_fixed_map_item,[2.31869340e-01 1.69467080e-04 3.07428838e-03 2.95419535e-04]
-1,-1_player_fixed_map_item,[5.83951710e-01 2.85850865e-04 5.00282539e-03 5.24967370e-04]
-1,-1_player_fixed_map_item,[5.92297834e-01 2.91980530e-04 5.12034793e-03 5.37088790e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.90006647e-308 2.67939222e-306 1.72808041e-307]
0,0_fixed_player_map_change,[9.79051247e-01 7.21503855e-04 1.82676957e-02 1.95955367e-03]
0,0_fixed_player_map_change,[9.74252488e-01 8.73467049e-04 2.24080515e-02 2.46599341e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.20052202e-308 7.06136688e-307 7.70638193e-308]
0,0_fixed_player_map_change,[9.80566207e-01 2.91668832e-04 4.90512209e-03 5.35191601e-04]
0,0_fixed_player_map_change,[7.15138824e-01 5.01578770e-04 1.47349673e-02 1.31940291e-03]
0,0_fixed_player_map_change,[9.43543240e-01 4.39501983e-04 1.67200619e-02 1.42408459e-03]
-1,-1_player_fixed_map_item,[2.96925957e-01 2.23189195e-04 1.12628977e-02 7.66505750e-04]
0,0_fixed_player_map_change,[7.21054655e-01 5.16646502e-04 8.49622002e-03 9.10563306e-04]
0,0_fixed_player_map_change,[6.69633064e-01 5.05537186e-04 8.31899000e-03 8.91682330e-04]
0,0_fixed_player_map_change,[9.86338315e-01 7.62731398e-04 1.16335873e-02 1.26536641e-03]
0,0_fixed_player_map_change,[9.86053175e-01 7.78726704e-04 1.18763486e-02 1.29175003e-03]
-1,-1_player_fixed_map_item,[8.92430944e-02 6.35232296e-05 1.63121231e-03 1.40841783e-04]
-1,-1_player_fixed_map_item,[9.11387566e-01 6.48644355e-04 1.68104973e-02 1.44364815e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.81037472e-308 1.21040609e-306 1.35706095e-307]
-1,-1_player_fixed_map_item,[2.94412695e-01 2.22969573e-04 3.43707201e-03 3.75560939e-04]
-1,-1_player_fixed_map_item,[2.90974507e-01 2.22018701e-04 3.42212281e-03 3.73921948e-04]
-1,-1_player_fixed_map_item,[0.30045091 0.00031979 0.01002922 0.00097559]
-1,-1_player_fixed_map_item,[0.30051151 0.00031984 0.01003001 0.00097569]
-1,-1_player_fixed_map_item,[9.37538466e-02 7.51896228e-05 1.25781936e-03 1.30393014e-04]
-1,-1_player_fixed_map_item,[9.37575167e-02 7.52594960e-05 1.25846629e-03 1.30473404e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.91247150e-308 2.72291200e-306 1.73234737e-307]
-1,-1_player_fixed_map_item,[0.30181185 0.0003207  0.01004827 0.0009777 ]
-1,-1_player_fixed_map_item,[8.74677702e-02 9.44463230e-05 2.89764881e-03 2.86078157e-04]
0,0_fixed_player_map_change,[0.60054174 0.00069047 0.01737909 0.00191843]
0,0_fixed_player_map_change,[1.00000000e+000 3.83397891e-308 5.75977358e-307 6.30817699e-308]
0,0_fixed_player_map_change,[1.00000000e+000 3.83485530e-308 5.76237213e-307 6.30921547e-308]
0,0_fixed_player_map_change,[1.00000000e+000 5.07282983e-308 2.51486007e-306 1.72856225e-307]
0,0_fixed_player_map_change,[0.51418754 0.00059559 0.01519378 0.00166047]
0,0_fixed_player_map_change,[7.26002137e-01 3.56500008e-04 1.28389211e-02 1.13542537e-03]
-1,-1_player_fixed_map_item,[3.77977947e-01 3.31929719e-04 1.47725421e-02 1.11438974e-03]
-1,-1_player_fixed_map_item,[9.73401182e-01 6.31998879e-04 1.40825874e-02 1.35032257e-03]
-1,-1_player_fixed_map_item,[2.30940392e-01 1.47145377e-04 3.37790733e-03 3.14963625e-04]
-1,-1_player_fixed_map_item,[2.34781296e-01 1.48855248e-04 3.41617210e-03 3.18553370e-04]
0,0_fixed_player_map_change,[1.00000000e+000 4.90551331e-308 2.69123989e-306 1.72054750e-307]
0,0_fixed_player_map_change,[9.13394105e-01 6.44592775e-06 1.39336506e-04 1.26935236e-05]
0,0_fixed_player_map_change,[4.95027827e-01 3.85733627e-04 1.10221638e-02 9.74394143e-04]
0,0_fixed_player_map_change,[9.39181742e-01 8.43904135e-04 2.47702025e-02 2.15860038e-03]
0,0_fixed_player_map_change,[8.75102688e-01 7.00949873e-04 1.74882449e-02 1.87027285e-03]
0,0_fixed_player_map_change,[7.23015761e-01 5.24144857e-04 9.19825403e-03 1.00533064e-03]
0,0_fixed_player_map_change,[7.23074225e-01 5.20763748e-04 9.14864414e-03 9.99857608e-04]
-1,-1_player_fixed_map_item,[7.07889608e-01 4.53581475e-04 2.59882451e-02 1.56827435e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.81034609e-308 1.20810021e-306 1.35553473e-307]
0,0_fixed_player_map_change,[3.38893688e-01 3.11163962e-04 1.29601516e-02 1.24735084e-03]
0,0_fixed_player_map_change,[3.62096858e-01 2.69906041e-04 4.61577395e-03 4.90730773e-04]
0,0_fixed_player_map_change,[3.51998858e-01 2.63140880e-04 4.50212544e-03 4.78426789e-04]
-1,-1_player_fixed_map_item,[7.28096434e-01 5.14705005e-04 2.29227680e-02 2.04184647e-03]
-1,-1_player_fixed_map_item,[5.45289699e-01 4.01905694e-04 8.99446744e-03 8.91249348e-04]
-1,-1_player_fixed_map_item,[5.57008493e-01 4.08669961e-04 9.14373553e-03 9.05829969e-04]
-1,-1_player_fixed_map_item,[7.15735781e-01 4.84413276e-04 2.25116073e-02 1.63559663e-03]
0,0_fixed_player_map_change,[0.97208905 0.00098499 0.0242927  0.00263327]
0,0_fixed_player_map_change,[1.72032019e-01 1.33413924e-04 2.31382723e-03 2.50113984e-04]
0,0_fixed_player_map_change,[6.48663875e-01 4.48524856e-04 7.68494188e-03 8.35212510e-04]
-1,-1_player_fixed_map_item,[8.59927045e-01 5.04160636e-04 8.70290201e-03 9.29308304e-04]
-1,-1_player_fixed_map_item,[8.68381345e-01 5.08611874e-04 8.77718327e-03 9.37627145e-04]
-1,-1_player_fixed_map_item,[9.21290100e-01 4.72858760e-04 2.20408485e-02 1.41760541e-03]
0,0_fixed_player_map_change,[3.33204955e-01 2.51572975e-04 4.30297248e-03 4.56674589e-04]
-1,-1_player_fixed_map_item,[2.36899565e-01 1.36383123e-04 2.49245612e-03 2.47984674e-04]
0,0_fixed_player_map_change,[9.46972966e-01 8.61983121e-04 4.95249994e-02 2.64005150e-03]
0,0_fixed_player_map_change,[1.00000000e+000 4.01874389e-308 6.60727744e-307 7.06896582e-308]
